tissue	phenotype	rcp_threshold	corr_eqtl_gwas_pearson	corr_eqtl_gwas_spearman	concordance_pearson	concordance_spearman	conc_baseline_pearson	conc_baseline_spearman	n	ld_1st_quartile	ld_median	ld_3rd_quartile
Adrenal_Gland	Astle_et_al_2016_Eosinophil_counts	0.2	0.134149338138054	-0.0100971440044474	-0.44602256102659	-0.2	0.151353215352126	0.114175813866216	4	0.0457310676340779	0.0774562602953677	0.110848131792564
Adrenal_Gland	Astle_et_al_2016_Eosinophil_counts	0.5	-0.0255590353580507	0.00748777514854981	-1	-1	-0.117435086144071	0.180451127819549	2	0.0585730350183164	0.0750397571382426	0.0915064792581688
Artery_Aorta	Astle_et_al_2016_Eosinophil_counts	0	0.0963171845730752	0.0495135077067842	0.154003223394817	0.191446010147146	0.124793699784125	0.158803458849231	5341	0.00812726268996218	0.0381240376061096	0.152186561505677
Artery_Aorta	Astle_et_al_2016_Eosinophil_counts	0.01	0.147585827116635	0.0358310485617029	0.407003349996683	0.417394963775608	0.157001478191374	0.192223833269229	149	0.0145888121972737	0.0631635149112296	0.206795735193776
Artery_Aorta	Astle_et_al_2016_Eosinophil_counts	0.05	0.0556899706147337	-0.0285968264781018	0.537141657392329	0.516797528639464	0.148695898414874	0.186815764507956	36	0.01320489776192	0.0650998270683448	0.186362048695563
Artery_Aorta	Astle_et_al_2016_Eosinophil_counts	0.1	0.0408799291524428	-0.000290322801524222	0.628978993803897	0.492982456140351	0.0896087421021165	0.188337664996112	19	0.0129530003962084	0.0660896401854856	0.152852770811521
Artery_Aorta	Astle_et_al_2016_Eosinophil_counts	0.2	0.0838291858429877	0.0869860519039942	0.556251289419864	0.518181818181818	0.0127457539318712	0.118090995978576	11	0.00727035644120206	0.0501198350113206	0.106442918129671
Artery_Aorta	Astle_et_al_2016_Eosinophil_counts	0.5	0.13755014439228	0.134897959183673	-0.710749563413095	-0.5	0.462612618940707	0.443257676902537	3	0.0460553654089725	0.0912975684869946	0.238392092085739
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Eosinophil_counts	0	0.0892064840275203	0.0221284908914669	0.136733992458212	0.159126493416123	0.0724484722015501	0.104801704113882	1235	0.015642932838695	0.0587418921556306	0.16834016936932
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Eosinophil_counts	0.01	0.0548766700723742	-0.0326255490560505	0.636489393889761	0.621247113163972	0.115260579078278	0.120006828269034	25	0.0121056072524982	0.0380849912996259	0.21018964416311
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Eosinophil_counts	0.05	0.0345711539954235	-0.0835140489383168	0.824273630658131	0.904761904761905	0.0222123452644263	-0.0481515661473318	8	0.0296272718025061	0.0562241343479502	0.111583963463221
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0	0.0821573255862258	0.0374843807015731	0.143523867922243	0.171101207564464	0.0741944585599649	0.102760323748092	2712	0.00983594233031643	0.0376440524438543	0.136368679459085
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.01	0.0448572125607392	-0.0516030904372138	0.479797820205902	0.486999311490017	0.19329946266163	0.216328755336043	84	0.0136998188156993	0.0463572218802387	0.186940756431957
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.05	-0.111767326783459	-0.173385343778353	0.267060396897565	0.254135338345865	-0.0107543033856503	0.0659180350369803	20	0.0358205870591287	0.0606638136502179	0.215710227071994
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.1	-0.0627716387692594	-0.0755302560208728	0.0795137151746862	0.167832167832168	0.0883882537653215	0.0878557637548095	12	0.011014655513692	0.0526281111419579	0.110034713802798
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.2	-0.00392295668169169	-0.0138776372794195	-0.341863063523534	-0.0857142857142857	-0.187452182025533	-0.196332314531814	6	0.00398122718439397	0.0306264296175626	0.0589928729750305
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.5	0.010810923251462	0.092742551566081	-0.537139809205823	-0.5	0.119513818772325	0.128364849833148	3	0.000274924978971834	0.000537122905030364	0.0794322449263692
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Eosinophil_counts	0	0.0985123205321199	0.0597992612753006	0.0982155298710018	0.119806553183705	0.100707590605997	0.126461831692533	3363	0.00846764576864381	0.0382857095629629	0.135733632387688
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Eosinophil_counts	0.01	0.0228102763336308	-0.0554143413320204	0.170977206798887	0.162946569712298	0.13487355513075	0.142333859232966	78	0.0137643041955702	0.0342012249421155	0.117403695338821
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0688559736502519	-0.150439683243698	0.384500026665231	0.355906696764484	0.213072736842549	0.205627874464108	20	0.0391335567522736	0.103606362345619	0.220398710232972
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Eosinophil_counts	0.1	-0.0369820476242674	-0.102981467193826	-0.181577576031865	-0.414634146341464	-0.0166623973257136	0.00634267232326627	10	0.0258326293330399	0.0453710274335432	0.126674844241125
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Eosinophil_counts	0.2	-0.0111252352319176	-0.108942652733872	-0.332920748380122	-0.485714285714286	0.26632566463276	0.25618227285357	6	0.0438838203326676	0.0883298914682532	0.160810854891092
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Eosinophil_counts	0.5	-0.100771690686926	-0.268222519567027	0.111879011258566	0.5	0.568041960574071	0.568313306631064	3	0.149978683694465	0.171643026087719	0.197653252879865
Brain_Cerebellum	Astle_et_al_2016_Eosinophil_counts	0	0.103668254169454	0.0570563555884499	0.165118388577574	0.18313239665241	0.100061390008943	0.131362783283059	4076	0.00830958570572924	0.0391161702682995	0.148058782808084
Brain_Cerebellum	Astle_et_al_2016_Eosinophil_counts	0.01	0.0557507982709867	-0.0195181919766669	0.490999011032269	0.500966202626494	0.145584793403305	0.189485938481442	77	0.0104433417618496	0.0417901980570045	0.188787927280536
Brain_Cerebellum	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0555515193186606	-0.133153146324508	0.748921548395498	0.746086956521739	0.195336768491017	0.179306130173077	24	0.00710673531057981	0.111830114007577	0.194910449651523
Brain_Cerebellum	Astle_et_al_2016_Eosinophil_counts	0.1	-0.0104582907066803	-0.0530200401197828	0.867094424285668	0.80952380952381	0.27527631958998	0.319955929581097	8	0.10618744181449	0.159889411435508	0.237541274415323
Brain_Cerebellum	Astle_et_al_2016_Eosinophil_counts	0.2	-0.0805319876257158	-0.151289109467964	0.832272333043925	0.8	0.471480901058198	0.526784876630078	4	0.0999855761671032	0.159889411435508	0.218787599211001
Brain_Cerebellum	Astle_et_al_2016_Eosinophil_counts	0.5	-0.0700365750211168	-0.21243397993317	0.999390728205901	1	0.54236064194845	0.604004449388209	3	0.159889411435508	0.188273116492055	0.249302081929948
Brain_Cortex	Astle_et_al_2016_Eosinophil_counts	0	0.0823430801064687	0.0276337413102141	0.126313786861768	0.168243461846031	0.119145662878684	0.151044516323043	2976	0.0105092648994014	0.0472351734128232	0.154535081858085
Brain_Cortex	Astle_et_al_2016_Eosinophil_counts	0.01	0.0852281569840352	-0.0571240676599809	0.223850407307481	0.229429699409764	0.0938682412429167	0.123411691867019	85	0.0122631108717998	0.0471754189823301	0.162203764108316
Brain_Cortex	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0140313948557759	-0.113771802735688	0.335399047780816	0.31038961038961	0.150266114913197	0.185878194209492	21	0.0211487343018318	0.0469393192126404	0.130450618227392
Brain_Cortex	Astle_et_al_2016_Eosinophil_counts	0.1	0.0125449463807307	-0.0983981167950678	0.275754581007931	0.3	0.0201090767723054	0.106688068485821	9	0.0211487343018318	0.0355745026863356	0.0469393192126404
Brain_Cortex	Astle_et_al_2016_Eosinophil_counts	0.2	0.000566848910606555	-0.099405388489004	0.573557256919306	0.2	0.313587459863281	0.294559099437148	4	0.0302634806920186	0.035865264571842	0.0405564295443624
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Eosinophil_counts	0	0.101268287833796	0.0428886651987567	0.116235107373129	0.129840892724906	0.100586752966853	0.1052905619416	2388	0.0117587627206775	0.0480477437378735	0.142943480946969
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Eosinophil_counts	0.01	0.0629647663271543	-0.0148343006045866	0.503013529275523	0.496700178868809	0.127611624418283	0.0960807936549423	46	0.0117837358393439	0.0526219339573446	0.188752378157392
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Eosinophil_counts	0.05	-0.102078972126251	-0.0956174103587331	0.654592594993606	0.609090909090909	0.205439249915207	0.148347016153392	11	0.0372076379387317	0.0469393192126404	0.165818379174645
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Eosinophil_counts	0.1	-0.113574498097834	-0.0158565704037065	0.860040744708734	0.5	0.144415595394734	0.167519466073415	3	0.0240286605999769	0.0469393192126404	0.135442445917944
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Eosinophil_counts	0.2	0.0303524410963881	-0.0590219529337988	-1	-1	0.362387829529955	0.297744360902256	2	0.0911908825652921	0.135442445917944	0.179694009270595
Brain_Hippocampus	Astle_et_al_2016_Eosinophil_counts	0	0.116724662157981	0.0427426816368598	0.144799021175313	0.167536634265324	0.0849334103180022	0.116122418074889	1560	0.00957746767070907	0.0442411968722256	0.140697578274501
Brain_Hippocampus	Astle_et_al_2016_Eosinophil_counts	0.01	0.0279498920692594	-0.114347823783719	0.484519451242705	0.445812807881773	0.132216220252695	0.187839919222571	29	0.0120870889795566	0.058413561344433	0.148664088341051
Brain_Hippocampus	Astle_et_al_2016_Eosinophil_counts	0.05	-0.123751853361351	-0.100849769057521	0.758974029979023	0.542857142857143	-0.105755939671115	-0.0892772791686349	6	0.0210490770429001	0.0431175673802022	0.0693882277383183
Brain_Hippocampus	Astle_et_al_2016_Eosinophil_counts	0.1	-0.0848976202512611	0.0199259457189755	1	1	-0.0620474717112713	-0.183458646616541	2	0.0228851138114386	0.0308532895133855	0.0388214652153323
Brain_Hypothalamus	Astle_et_al_2016_Eosinophil_counts	0	0.0789987966427707	0.0175236755646305	0.155353481694092	0.16171554960689	0.122056665449835	0.128106070459126	1576	0.0132798166485476	0.0529888939234339	0.151079968312695
Brain_Hypothalamus	Astle_et_al_2016_Eosinophil_counts	0.01	0.15678515821109	0.0201526120133055	0.443247420195476	0.467734757454384	0.416902523030861	0.417639213071024	30	0.0227141028636869	0.0727364573510225	0.263818686197021
Brain_Hypothalamus	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0341417650464991	-0.113755132071495	0.189548291888924	0.454545454545455	0.229496670286254	0.254686612384018	11	0.0151061071100495	0.0583169030712754	0.091642319306256
Brain_Hypothalamus	Astle_et_al_2016_Eosinophil_counts	0.1	0.0127186456615173	-0.0667018505592537	0.74012209840023	0.75	-0.10685903193362	-0.0345044792833147	7	0.0389813234886554	0.0583169030712754	0.091642319306256
Brain_Hypothalamus	Astle_et_al_2016_Eosinophil_counts	0.2	-0.0181355047604029	-0.166017316017316	0.964964042446007	1	0.162686856751188	0.20622914349277	3	0.0389813234886554	0.0501068615247724	0.0710865312667308
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0	0.0842990468063256	0.035307695297074	0.180706056449243	0.215832641317093	0.126897338920651	0.16388433326987	2391	0.00938509794432983	0.0468090856525901	0.166247358084147
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.01	0.0516125170061928	-0.030926321603434	0.478954608026574	0.469402824354675	0.123326597226108	0.166496407254108	58	0.0139664545873358	0.0591107246930317	0.219416446556754
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.05	-0.147652947566823	-0.13721008281416	0.439638256692907	0.278571428571429	0.0416311225780209	0.111024682955287	15	0.00128615756154328	0.0467896409172791	0.171150842060953
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.1	-0.0433043053219715	-0.0203404805551655	0.938833093845602	0.5	0.348773831747746	0.267022696929239	3	0.0468644800649597	0.0469393192126404	0.220113362075284
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.2	-0.0639379228129161	-0.0433428938033059	0.938833093845602	0.5	-0.199102140986691	-0.0206896551724138	3	0.0468644800649597	0.0469393192126404	0.220113362075284
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.5	-0.246840291742426	-0.201209677419355	1	1	0.0712565884700088	-0.0481203007518797	2	0.133414081922441	0.220038522927603	0.306662963932765
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0	0.100532297665804	0.0418121095201979	0.109459609380166	0.12819577422735	0.0935365397503118	0.106198235955542	2154	0.0113245492599712	0.0467661820906572	0.137945012957107
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.01	0.0669623815221043	-0.052933755345523	0.490265049451497	0.524619840695148	0.243700946891935	0.253105170832102	51	0.0113147640688671	0.0889961250773419	0.195095028750787
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0706470762980937	-0.0866531544530047	0.0661043542329603	-0.17032967032967	-0.00462840650035607	0.0360685646863461	13	0.00891300223329603	0.0544854352176303	0.103073686700593
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.1	0.0542833005369455	0.12606567053093	-0.93549891081361	-0.8	0.447299048511396	0.424390243902439	4	0.0261689626269834	0.0630934615923398	0.0962876740761237
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.2	0.228174904478493	0.293574846206425	-1	-1	0.174415011492118	0.166917293233083	2	0.0498893616626826	0.0676174700086527	0.0853455783546229
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0	0.075714194065282	0.0388194580373831	0.134307534107298	0.16776491853958	0.131913196734918	0.162495296607447	3813	0.0126096008919705	0.0524466617831996	0.178284307999039
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0.01	0.183405634121915	0.0874721047515756	0.365634010697748	0.369808999747383	0.125815742462328	0.187192123338787	103	0.020580540517404	0.0785707494937659	0.183691634485649
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0.05	0.169785298782407	0.0761086177226796	0.37681876440474	0.338461538461538	0.221457655460257	0.171664473338098	25	0.0312599887260944	0.0813161425945349	0.178857596137203
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0.1	0.238955933330038	0.121407284341257	0.457235927475564	0.518181818181818	0.186747794876504	0.161199574414369	11	0.0271836983318496	0.089595341212825	0.201401584380225
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0.2	0.265864815835742	0.0876430252531367	0.84525333211307	0.771428571428571	0.185442609278798	0.160743560532385	6	0.012401390009724	0.112898457674922	0.212673578501736
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0.5	0.345406858718046	0.168227121715494	1	1	-0.476778813768803	-0.384962406015038	2	0.0718178914162739	0.142747035890463	0.213676180364651
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0	0.0786862772182789	0.0620252055768814	0.172292706066993	0.209654724151813	0.15255039249124	0.187195548339367	6874	0.00922593784410583	0.0424661511349251	0.180793992085834
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0.01	0.107441299893159	0.0482940323791046	0.389409388095979	0.415771169419623	0.250983308686951	0.285043079639103	207	0.0148753706584901	0.0686989522994789	0.261442995604798
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0.05	0.0301332030539687	-0.0124288884666988	0.511219333969751	0.540988330211785	0.172001965438697	0.171272419721963	50	0.0119749414370799	0.0504868924325849	0.201952360904593
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0.1	0.139614298016932	0.108915360146891	0.576855855394338	0.622435020519836	0.394548518323372	0.404729896268096	26	0.016474809659828	0.0940056098758668	0.32027421483453
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0.2	0.164376152988492	0.175409082419113	0.293321190619344	0.164912280701754	0.274700942086478	0.264811181526174	12	0.0251123027729236	0.0685810870452944	0.345958207733646
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0.5	0.205337299896339	0.245967529034004	0.662189348857168	0.0526315789473684	0.112212750696088	0.11256242796773	5	0.0104201930428164	0.0501076679411212	0.0501076679411212
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Eosinophil_counts	0	0.0569010548067032	0.04288913568974	0.187734037585497	0.208310122512923	0.116947551936723	0.158815327925965	1398	0.0142088051961232	0.0571506621114739	0.180305825351548
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Eosinophil_counts	0.01	0.00500842899695703	-0.0471970146880547	0.527852292543721	0.566001084997288	0.134794278359334	0.182847937129912	70	0.010858004586635	0.0551310387061392	0.171251823949482
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Eosinophil_counts	0.05	-0.117309713337701	-0.139823290742352	0.589440634966377	0.59037711313394	0.119593509005345	0.176572498900192	21	0.0375822332403809	0.0924645367745402	0.157964746199244
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Eosinophil_counts	0.1	-0.168235361440283	-0.166412935743015	0.620775537098856	0.547619047619048	0.265256299126754	0.217928431613864	8	0.0466356228482827	0.0942121214139442	0.181647382405932
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Eosinophil_counts	0.2	-0.132455630574188	-0.110219610120446	-1	-1	0.0284944266330242	0.0557228915662651	2	0.0573254552326463	0.0578094361931731	0.0582934171536998
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Eosinophil_counts	0.5	-0.33406905520447	-0.242162280824248	-1	-1	-0.237882722185407	-0.18796992481203	2	0.0573254552326463	0.0578094361931731	0.0582934171536998
Colon_Sigmoid	Astle_et_al_2016_Eosinophil_counts	0	0.096077100935048	0.0582647038001892	0.130079200620183	0.169787573058891	0.0976032685780938	0.141860322697725	3447	0.00934042707791172	0.0461956991570732	0.160961778206312
Colon_Sigmoid	Astle_et_al_2016_Eosinophil_counts	0.01	0.150856677633676	0.0731033300408472	0.437528853131128	0.436045379296913	0.215682028995889	0.226882660645282	79	0.0151482823214963	0.0776690298185417	0.186019135644192
Colon_Sigmoid	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0255680810324499	-0.0449328021184146	0.454055630811962	0.463897131552918	0.23071699725451	0.211198272788379	23	0.0116820400420377	0.0469393192126404	0.146044565819611
Colon_Sigmoid	Astle_et_al_2016_Eosinophil_counts	0.1	0.0165148369409154	-0.0110181469046576	0.574738372174962	0.75	0.0840337407519579	0.0513899064066577	9	0.0145888121972737	0.0164435660121266	0.113595618048449
Colon_Sigmoid	Astle_et_al_2016_Eosinophil_counts	0.2	0.00421206642635081	-0.0477308236282884	0.964881264906306	1	0.0642128884407533	0.0390243902439024	4	0.0118627502634101	0.0313235358291797	0.0677863122350673
Colon_Transverse	Astle_et_al_2016_Eosinophil_counts	0	0.0910402370805248	0.0628580779106386	0.173525681073549	0.181930876801758	0.120048242705381	0.146707261591904	4140	0.00983623155217887	0.0481724865042237	0.172407955864587
Colon_Transverse	Astle_et_al_2016_Eosinophil_counts	0.01	0.154617632595779	0.0668752112147776	0.473004963063502	0.494975087135749	0.142574692478239	0.178616933669981	121	0.0201824472763224	0.0800430032056356	0.227824953490279
Colon_Transverse	Astle_et_al_2016_Eosinophil_counts	0.05	0.0259054953910331	0.0128788292193195	0.477970577679976	0.462589855219196	0.0780014379045039	0.120483791043813	39	0.0294398972293998	0.0911597170812123	0.239299414739017
Colon_Transverse	Astle_et_al_2016_Eosinophil_counts	0.1	0.0573712269863411	0.0635574929064448	0.606749705521726	0.484662576687117	0.112366281469859	0.128489095641065	17	0.0354687524499505	0.0687101819144824	0.178857596137203
Colon_Transverse	Astle_et_al_2016_Eosinophil_counts	0.2	0.0999851663071861	0.0652420597521429	0.708453227991943	0.571428571428572	0.280234142197009	0.201523675574308	8	0.0408094746103237	0.0578247505635614	0.11308418684521
Colon_Transverse	Astle_et_al_2016_Eosinophil_counts	0.5	0.0902457012077669	0.0756355488933741	0.610856652351921	0.5	-0.268476626950094	-0.0682981090100111	3	0.0382912630389684	0.0433276861816791	0.0672437016314457
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Eosinophil_counts	0	0.0973807778030796	0.0711807374777827	0.152492574055054	0.193797707242954	0.115341076513813	0.151912173184614	4117	0.0100786337718895	0.0456773612429308	0.165867278580681
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Eosinophil_counts	0.01	0.148583090454576	0.0341106380873004	0.393678233237264	0.397440149844887	0.16643414156266	0.186271277356871	135	0.0223906326012739	0.071910281016478	0.254703057797184
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Eosinophil_counts	0.05	0.0127180637208432	-0.0190999091266537	0.341812963918345	0.284316722714766	0.160522656158144	0.202534673610167	34	0.0235266678307324	0.0658575976375292	0.175094708365314
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Eosinophil_counts	0.1	0.0767705966035993	0.0367722799695545	0.0598867186039012	-0.0526315789473684	0.135672235755296	0.165005252257545	18	0.0244620174688836	0.058856249125504	0.11444059368332
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Eosinophil_counts	0.2	0.0790716983208861	0.0528541639881536	0.401028909788793	0.223776223776224	0.323217005658846	0.344468481857926	12	0.0203889555172337	0.067662363998587	0.147281452261665
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Eosinophil_counts	0.5	0.0983865720509358	0.0802714932126697	0.541884162568032	0.657142857142857	0.0945672549973264	0.152296535052377	6	0.0244620174688836	0.0403977380684689	0.0777232278775404
Esophagus_Mucosa	Astle_et_al_2016_Eosinophil_counts	0	0.0768846219945382	0.0440054539742761	0.171030173643175	0.197759645534493	0.156970256859488	0.187779342683758	5991	0.0102928390673788	0.0480729648967399	0.179515284918952
Esophagus_Mucosa	Astle_et_al_2016_Eosinophil_counts	0.01	0.108992218575843	0.0315877287877481	0.337158788798034	0.332631378470663	0.179960344344337	0.206009969626517	164	0.0241907186916788	0.0729738055974669	0.194634512309304
Esophagus_Mucosa	Astle_et_al_2016_Eosinophil_counts	0.05	0.0315259715126198	-0.0838364680931134	0.175732119257263	0.16855561412757	0.105280751475025	0.155889001643205	45	0.0155359593024144	0.0491751053962527	0.118694365908206
Esophagus_Mucosa	Astle_et_al_2016_Eosinophil_counts	0.1	0.0438469543592832	-0.0267557841415104	0.325841987540729	0.375494071146245	0.14380664565034	0.171140945270127	22	0.0197530863505136	0.0727369572620593	0.354048155610309
Esophagus_Mucosa	Astle_et_al_2016_Eosinophil_counts	0.2	0.06248418955621	0.00574969236969724	0.490951652810794	0.445054945054945	0.143597182198258	0.182690915844356	13	0.0344906749978614	0.0614166587194413	0.294773362152007
Esophagus_Mucosa	Astle_et_al_2016_Eosinophil_counts	0.5	0.108799416373904	0.0737891594649137	1	1	0.194435192189573	0.309255079006772	2	0.257977327022605	0.424657085558215	0.591336844093826
Heart_Atrial_Appendage	Astle_et_al_2016_Eosinophil_counts	0	0.0548973464902694	0.0424819270977847	0.137880793545837	0.156161463512553	0.116897501484575	0.144980873186509	4278	0.00936634634122739	0.0384626499645641	0.147597219871142
Heart_Atrial_Appendage	Astle_et_al_2016_Eosinophil_counts	0.01	0.0168462848670799	-0.0258147995434356	0.348446557674261	0.365739637235981	0.237647378227735	0.247418484401792	116	0.0130545638083428	0.0807507605172988	0.253012944853117
Heart_Atrial_Appendage	Astle_et_al_2016_Eosinophil_counts	0.05	-0.0943517443798244	-0.117602169823767	0.651868397837494	0.649734091325876	0.222821062615358	0.209972048600462	32	0.0088079951949565	0.0912975684869946	0.315057994525237
Heart_Atrial_Appendage	Astle_et_al_2016_Eosinophil_counts	0.1	-0.0164451036502832	-0.0630151289093656	0.589731297572188	0.587628865979381	0.0976935894053998	0.109668989036617	16	0.0431678459905756	0.0912975684869946	0.221193062227171
Heart_Atrial_Appendage	Astle_et_al_2016_Eosinophil_counts	0.2	0.0831798465774365	-0.0069106463676746	0.608860709502141	0.595238095238095	0.0868762485998241	0.144404332129964	8	0.0278312421305424	0.121125552838532	0.200644839799135
Heart_Atrial_Appendage	Astle_et_al_2016_Eosinophil_counts	0.5	-0.00847724748731861	-0.125678632201604	0.343009898106738	0.4	0.340588138430395	0.40187617260788	4	0.0278312421305424	0.0622762041916262	0.134974819061479
Liver	Astle_et_al_2016_Eosinophil_counts	0	0.0821388946684696	0.0488348437816881	0.260505291915027	0.260032333021251	0.186628298738555	0.205451955350204	1708	0.0110920754916249	0.0525359725998301	0.158487558007987
Liver	Astle_et_al_2016_Eosinophil_counts	0.01	0.0953973846379618	0.00861796426846939	0.549744042967855	0.597420704078076	0.0466565332348024	0.218929754226948	41	0.0301771542895483	0.101469487146403	0.175816813196434
